Código;Nombre;Dirección;C.P.;Municipio;Pedanía;Teléfono;Fax;Email;URL Real;URL Corta;Latitud;Longitud;Descripción;Categoría;Foto 1;Foto 2;Foto 3;Foto 4;Foto 5;Foto 6;Foto 7;Foto 8;Foto 9;Foto 10;Foto 11;Foto 12;Foto 13;Foto 14;Foto 15;Foto 16;Foto 17
455;Semana Santa;;;Cartagena;;;;;http://semanasanta.cartagena.es/;http://semanasanta.cartagena.es/;;;<p>En Cartagena, sus procesiones tienen vocaci&oacute,n nocturna y de madrugada, lo que implica un car&aacute,cter propio, una comuni&oacute,n con el dolor y el martirio que tan bien se representa. No puede vivirse igual un paso que se echa a la calle a plena luz del d&iacute,a que otro que se concibe para salir del templo cuando la noche es tan profunda como una herida. Si alguien pudiera estar en varios lugares a la vez para no perderse nada, uno ser&iacute,a la calle, empap&aacute,ndose de todo cuanto sucede a su alrededor, presenciando el magn&iacute,fico sentido del espect&aacute,culo que tiene esta ciudad milenaria, notando en el est&oacute,mago el golpe de la m&uacute,sica rotunda, asistiendo deslumbrados a la perfecta sincron&iacute,a de unos cortejos cuyos tronos alzados sobre la multitud exhiben iluminados. El otro lugar ser&iacute,a esa b&oacute,veda celeste, un lugar en las alturas para comprobar la aut&eacute,ntica dimensi&oacute,n de cuanto ocurre all&aacute, abajo, escuchar el estruendo amortiguado por la distancia, los aplausos repentinos o el serpenteante recorrido de las im&aacute,genes por la ciudad que los honra.<br /><br />Cartagena vive estos d&iacute,as con tal entrega que sabe transmitirla a propios y extra&ntilde,os, unida en un mismo objetivo aunque dividida en la manifestaci&oacute,n. Las diatribas entre marrajos y californios responden a un esp&iacute,ritu que va m&aacute,s all&aacute, del de la mera competici&oacute,n. Son Cofrad&iacute,as orgullosas de su pasado secular, y no existe contradicci&oacute,n al decir que separan a la ciudad para unirla m&aacute,s. Pero no todo acaba ah&iacute,. Ah&iacute, comienza, en realidad. Cartagena y su Semana Santa tienen otros motivos de orgullo. Son fiestas vividas con intensidad. Y el visitante, at&oacute,nito unas veces, sorprendido otras, emocionado casi siempre, podr&aacute, comprobar que las im&aacute,genes que procesionan tienen la calidad y la firma de los mejores talleres imagineros, talleres que al amparo del tiempo han alcanzado un renombre que la historia del Arte ha sabido atestiguar. Im&aacute,genes rescatadas de la madera por las manos expertas de maestros como Benlliure, S&aacute,nchez Lozano, Salzillo, Gonz&aacute,lez Moreno, Abascal, Ardil, Garc&iacute,a Mengual o Capuz. La ciudad entera sale a la calle el primer gran d&iacute,a, el Viernes de Dolores, el dedicado a su patrona, una estampa de la Virgen de la Caridad a los pies de la Cruz que no hace m&aacute,s que preludiar los diez d&iacute,as intensos que siguen.<br /><br /><strong>M&aacute,s informaci&oacute,n</strong><br /><br /><a href='http://www.murciaturistica.es/es/semana_santa_cartagena/' target='_blank' title=' Semana Santa de Cartagena'>M&aacute,s Informaci&oacute,n de la Semana Santa de Cartagena </a><br /><br /><a href='http://www.murciaturistica.es/es/semana_santa/' target='_blank' title='Especial de Semana Santa Región de Murcia'>Todo sobre la Semana Santa en la Regi&oacute,n de Murcia </a></p>;Interés Turístico Internacional;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/FIESTAS_1_455_1_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/FIESTAS_1_455_2_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/FIESTAS_1_455_3_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/FIESTAS_1_455_4_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/FIESTAS_1_455_10_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/FIESTAS_1_455_6_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/FIESTAS_1_455_7_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/FIESTAS_1_455_8_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/FIESTAS_1_455_9_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/FIESTAS_1_455_5_g.jpg;;;;;;;
464;Semana Santa;;;Alcantarilla;;;;;;;;;<p>En 1590 se inaugura la iglesia de San Pedro Ap&oacute,stol. Desde entonces, a finales del XVI, surgen las primeras cofrad&iacute,as de la ciudad, que tienen su sello propio. En los a&ntilde,os 50 se refundan las cofrad&iacute,as y se crean otras. La Semana Santa en Alcantarilla no es una celebraci&oacute,n m&aacute,s. La ciudad la lleva registrada en su memoria, y por eso cada a&ntilde,o hay m&aacute,s voluntad de superaci&oacute,n.<br /><br />En noviembre se celebra la Misa por los Difuntos Cofrades presidiendo la imagen titular de cada una de las hermandades y cofrad&iacute,as.<br /><br />El primer fin de semana de Cuaresma se celebra el D&iacute,a del Nazareno, comenzando el viernes con un V&iacute,a Crucis, Domingo se celebra el Homenaje al Nazareno y Presentaci&oacute,n de la revista de Semana Santa.<br /><br /><a href='http://www.murciaturistica.es/es/semana_santa_alcantarilla/' target='_blank' title='Semana Santa de Alcantarilla'>M&aacute,s Informaci&oacute,n de la Semana Santa de Alcantarilla </a><br /><br /><a href='http://www.murciaturistica.es/es/semana_santa/' target='_blank' title='Especial de Semana Santa región de Murcia'>Todo sobre la Semana Santa en la Regi&oacute,n de Murcia </a><br />&nbsp,</p>;Interés Turístico Regional;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/FIESTAS_1_464_1_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/FIESTAS_1_464_2_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/FIESTAS_1_464_3_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/FIESTAS_1_464_4_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/FIESTAS_1_464_10_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/FIESTAS_1_464_6_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/FIESTAS_1_464_7_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/FIESTAS_1_464_8_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/FIESTAS_1_464_9_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/FIESTAS_1_464_5_g.jpg;;;;;;;
467;Semana Santa;;;Alhama de Murcia;;;;;;;;;<p>Con motivo de la crisis sanitaria por COVID 19, los desfiles procesionales han sido cancelados en 2021.</p><p>La Semana Santa de Alhama de Murcia ha atesorado durante siglos un legado con un importante patrimonio cultural y art&iacute,stico que hace posible que, cada a&ntilde,o, se convierta en una manifestaci&oacute,n religiosa de gran inter&eacute,s tur&iacute,stico y cultural, reflejo de historia y tradici&oacute,n.</p><p>El desfile procesional de las cinco cofrad&iacute,as y hermandades pone en escena m&aacute,s de sesenta pasos, que salen a la calle a hombros de sus portatronos, recordando escenarios de la pasi&oacute,n, muerte y resurrecci&oacute,n de Cristo. El colorido de las t&uacute,nicas de moraos, coloraos, azules, blancos y negros, el sonido de las cornetas y tambores, los caramelos, los tronos engalanados de monta&ntilde,as de flores de diversos colores y la solemnidad y alegr&iacute,a en los tronos, que parecen mecerse al ritmo de la m&uacute,sica, hacen de Alhama un destino perfecto para venir en Semana Santa a este pueblo y contemplar unos desfiles procesionales con identidad y singularidad propia en la Regi&oacute,n de Murcia.</p><p>Si tuvi&eacute,r&aacute,mos que destacar alguna procesi&oacute,n, la m&aacute,s especial es el Encuentro y Procesi&oacute,n de Domingo de Resurrecci&oacute,n, por la emoci&oacute,n, originalidad y profusi&oacute,n de arreglos florales y&nbsp,el baile de los tronos... Otras procesiones reconocidas son las de Viernes de Dolores y&nbsp,Viernes Santo por la ma&ntilde,ana y la de mayor fervor es la del Santo Entierro, el Viernes Santo por la noche.</p><p>Fotos cedidas por: Gerardo C. Saura<br /><br /><strong>M&aacute,s informaci&oacute,n</strong><br /><br /><a href='http://www.murciaturistica.es/es/semana_santa_alhama/' target='_blank' title=' Semana Santa de Alhama'>M&aacute,s Informaci&oacute,n de la Semana Santa de Alhama </a><br /><br /><a href='http://www.murciaturistica.es/es/semana_santa/' target='_blank' title='Especial de Semana Santa región de Murcia'>Todo sobre la Semana Santa en la Regi&oacute,n de Murcia </a></p>;Interés Turístico Regional;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/FIESTAS_1_467_1_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/FIESTAS_1_467_2_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/FIESTAS_1_467_3_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/FIESTAS_1_467_4_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/FIESTAS_1_467_10_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/FIESTAS_1_467_6_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/FIESTAS_1_467_7_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/FIESTAS_1_467_8_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/FIESTAS_1_467_9_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/FIESTAS_1_467_5_g.jpg;;;;;;;
459;Semana Santa (Cabildo de Cofradías) ;;;Murcia;;968 210 436;;cabildocofradias@gmail.com;www.cabildocofradiasmurcia.net;;;;<p>La Semana Santa Murciana es una de las m&aacute,s conocidas de toda la Regi&oacute,n. Anualmente se recibe a miles de turistas procedentes de todas las partes del mundo. Desde hace a&ntilde,os ostenta el reconocimiento de Inter&eacute,s Tur&iacute,stico Internacional. La Semana Santa Murciana mezcla lo art&iacute,stico y lo espiritual. Son diez d&iacute,as intensos en los que las cofrad&iacute,as sacan sus mejores tesoros: pasos, nazarenos, flores, tambores y cornetas. En las procesiones tampoco faltan las monas de pascua, los caramelos e incluso viandas t&iacute,picas. La procesi&oacute,n m&aacute,s caracter&iacute,stica es la del Viernes Santo por la ma&ntilde,ana, en la que sale a la calle toda la obra de Francisco Salzillo.</p><p><strong>FECHA DE DATACI&Oacute,N:</strong> Baja Edad Media</p><p><strong>M&Aacute,S INFORMACI&Oacute,N</strong><br /><a href='http://www.murciaturistica.es/es/semana_santa_murcia' target='_blank' title=' Semana Santa de Murcia'>M&aacute,s Informaci&oacute,n de la Semana Santa de Murcia </a><br /><a href='http://www.murciaturistica.es/es/semana_santa/' target='_blank' title='Especial de Semana Santa región de Murcia'>Todo sobre la Semana Santa en la Regi&oacute,n de Murcia </a></p>;Interés Turístico Internacional;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/recurso-1-459-1_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/recurso-1-459-2_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/recurso-1-459-3_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/FIESTAS_1_459_4_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/FIESTAS_1_459_9_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/FIESTAS_1_459_6_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/FIESTAS_1_459_7_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/FIESTAS_1_459_8_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/FIESTAS_1_459_5_g.jpg;;;;;;;;
6352;Semana Santa de Aledo;Plaza de la Iglesia;30859;Aledo;;968484422;968484423;empleo@aledo.es;;;-1.573113;37.791674;<p>Aledo, a pesar de ser un pueblo peque&ntilde,o, posee una Semana Santa de gran arraigo. Son cuatro las Hermandades existentes en el municipio, &quot,Los Armaos&quot,, Nuestro Padre Jes&uacute,s, la Hermandad de San Juan Evangelista y La Hermandad de La Virgen de los Dolores.</p><p>La historia de las hermandades de Aledo se remonta siglos atr&aacute,s, manteniendo y cultivando los habitantes del municipio durante generaciones la devoci&oacute,n y cari&ntilde,o por su Semana Santa, con una ampl&iacute,sima participaci&oacute,n de todo el pueblo en cada uno de los actos que se celebran.</p><p>A las solemnes procesiones, con im&aacute,genes de gran belleza y calidad art&iacute,stica, como la Dolorosa de Salzillo, se unen tradiciones centenarias como la protagonizada por &quot,Los Armaos&quot,, que con sus marchas de cornetas y tambores, desfilan desde su sede hasta la plaza de la Iglesia antes de los Santos Oficios. Al llegar, la Banda de m&uacute,sica de Aledo toca el antiguo pasodoble <em>&ldquo,El 56&rdquo,</em> para que los legionarios romanos hagan &quot,El Caracol&quot,. Su m&uacute,sica, de la que cualquier aledano conoce cada nota, es la encargada de marcar el ritmo de los &quot,Armaos&quot,, que en fila, desfilan a lo largo y ancho de la plaza, realizando con el recorrido de esa fila espirales, de ah&iacute, el nombre de &quot,El Caracol&quot,. Resulta apasionante como a ritmo marcial, los componentes de &quot,Los Armaos&quot, se abren paso entre la gente, con sus atuendos y el colorido de sus plumeros recortado sobre el sol de la tarde.</p><p>Otra de estas tradiciones, de incalculable valor art&iacute,stico y belleza musical es la &quot,Noche de la Pasi&oacute,n&quot,. Si Aledo es un pueblo de costumbres, es gracias al tes&oacute,n y dedicaci&oacute,n que sus vecinos han puesto en mantener el legado de sus mayores durante generaciones en este medieval municipio. Una de las muestras de dicho legado, conservada desde tiempo inmemorial, es esta noche. Jueves Santo, despu&eacute,s de terminar la procesi&oacute,n, m&uacute,sicos de Aledo recorren las esquinas de un pueblo en silencio que dormita tras el intenso d&iacute,a, y en los peque&ntilde,os rincones de este bello lugar, rompen el silencio con las notas de los instrumentos que mayores y j&oacute,venes, distribuidos en varios grupos, interpretan en las esquinas, en portales, bajo balcones, convirtiendo esta villa en un santuario de pasi&oacute,n y costumbres cuidadas en el tiempo. Por la similitud de lo l&uacute,gubre de esta bella pieza -&ldquo,La Pasi&oacute,n&rdquo,- que se repite una y otra vez por los rincones durante toda la noche, es muy probable que tenga relaci&oacute,n con los Auroros, tan populares sobre todo en la huerta de Murcia, aunque se desconoce a ciencia cierta el origen de esta bella tradici&oacute,n.</p><p>Finalmente, tambi&eacute,n rese&ntilde,able es el &uacute,ltimo d&iacute,a de la Semana Santa, el Domingo de Resurrecci&oacute,n, este d&iacute,a de j&uacute,bilo, las im&aacute,genes de Jesucristo Resucitado, de San Juan Evangelista vestido con manto verde y de la Dolorosa, que espera el &quot,Encuentro con el Resucitado&quot,, procesionan desde la iglesia hasta la Plaza de la Diputaci&oacute,n, donde, rodeados de aledanos y aledanas con su mejores galas, se encuentran, recordando as&iacute, &nbsp,la resurrecci&oacute,n de Jes&uacute,s y el encuentro con Cristo ya resucitado de la madre y Juan, el amigo fiel.</p><p>&nbsp,</p>;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/recurso-1-6352-1p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/recurso-1-6352-4p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/recurso-1-6352-3p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/recurso-1-6352-2p_g.jpg;;;;;;;;;;;;;
6299;Semana Santa de Caravaca de la Cruz;Caravaca de la Cruz;30400;Caravaca de la Cruz;;968702424;;info@caravaca.org;;;;;;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/recurso-1-6299-1p_g.JPG;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/recurso-1-6299-3p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/recurso-1-6299-2p_g.jpg;;;;;;;;;;;;;;
458;Semana Santa de Lorca;Plaza de España, 7;30800;Lorca;;968 44 19 14;;ciudaddelsol@lorca.es;http://unapasiondiferente.es/;http://unapasiondiferente.es/;;;<p>Los &quot,Desfiles B&iacute,blico Pasionales&quot, son la original se&ntilde,a de identidad que distingue la Semana Santa de Lorca de cualquier otra. Surgieron cuando, tras la desamortizaci&oacute,n de Mendiz&aacute,bal, la Iglesia quiso recuperar la celebraci&oacute,n de la pascua cristiana pero no contaba con im&aacute,genes con las que procesionar. Se decidi&oacute, entonces <strong>representar &quot,en vivo&quot, la Vida, Pasi&oacute,n y Muerte de Cristo</strong> a modo de &quot,catequesis viviente&quot, para el pueblo lorquino.<br /><br />Los desfiles de Viernes de Dolores, Domingo de Ramos, Jueves y Viernes Santo discurren por la Avda. Juan Carlos I,<strong> &quot,la carrera&quot,, donde se instalan palcos para ver los desfiles</strong>. Blancos y Azules se sientan, unos frente a otros, vitoreando y jaleando con sus pa&ntilde,uelos a su Paso, contagiando a todos con sus &quot,vivas&quot, y su pasi&oacute,n mientras se escenifican pasajes del Antiguo y Nuevo Testamento con la participaci&oacute,n de miles de figurantes.<br /><br /><strong>M&Aacute,S INFORMACI&Oacute,N: </strong><br /><br />&gt, <strong><a href='http://unapasiondiferente.es/' target='_blank' title='Más información sobre la Semana Santa de Lorca'>http://unapasiondiferente.es/</a></strong><br /><br />&gt, <strong><a href='http://www.lorcaturismo.es/' target='_blank' title='Más información sobre la Semana Santa de Lorca'>http://www.lorcaturismo.es/</a></strong></p><p>Se pone en escena el <strong>Antiguo y Nuevo Testamento</strong>, con personajes y hechos b&iacute,blicos, adem&aacute,s de otros como Cleopatra, Mahoma, Ner&oacute,n, Nabucodonosor,... y culminando en la Pasi&oacute,n, Muerte y Resurrecci&oacute,n de Jes&uacute,s.<br /><br />Otro de los elementos que la hacen especial es la caracterizaci&oacute,n de estos personajes con <strong>mantos bordados a mano en sedas y oro</strong>, lo que tambi&eacute,n se aplica a estandartes y palios de tronos que han sido reconocidos como los primeros textilesdeclarados <strong>Bienes de Inter&eacute,s Cultural (BIC)</strong>.<br /><br />El caballo, las cuadrigas y las carrozas aleg&oacute,ricas terminan de componer estos desfiles B&iacute,blico-Pasionales marcados por la pasi&oacute,n de los lorquinos y la rivalidad entre sus dos principales cofrad&iacute,as: Paso Blanco y Paso Azul.</p><p>Los desfiles m&aacute,s importantes toman las calles de Lorca durante cuatro d&iacute,as:&nbsp,<strong>Viernes de Dolores, Domingo de Ramos, Jueves Santo y Viernes Santo</strong>. Pero entre ellas hay que destacar las de&nbsp,Jueves y Viernes Santo, donde se representa el&nbsp,&quot,Cortejo B&iacute,blico&quot,.&nbsp,<br /><br />Tienen lugar en la Avenida Juan Carlos I, a la que se conoce como la&nbsp,carrera principal, los palcos o sillas se ponen a la venta desde principios de a&ntilde,o, para poder ser contempladas y admiradas por todos. La&nbsp,carrera secundaria&nbsp,o de formaci&oacute,n transcurre a lo largo de la calle Lope Gisbert y aleda&ntilde,as, donde las distintas cofrad&iacute,as se van uniendo hasta entrar a la carrera principal.<br /><br />&nbsp,</p>;Interés Turístico Internacional;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/recurso-1-458-13p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/recurso-1-458-2p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/recurso-1-458-3p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/recurso-1-458-4p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/recurso-1-458-5p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/recurso-1-458-6p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/recurso-1-458-8p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/recurso-1-458-9p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/recurso-1-458-10p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/recurso-1-458-11p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/recurso-1-458-12p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/recurso-1-458-1p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/recurso-1-458-7p_g.jpg;;;;
6294;SEMANA SANTA DE MOLINA DE SEGURA;PLAZA DE LA IGLESIA;30500;Molina de Segura;MOLINA DE SEGURA;;;;;;-1.211528;38.050557;<p>La Semana Santa molinense pone en las calles 23 pasos y m&aacute,s de 2500 cofrades. Las cofrad&iacute,as que componen la Semana Santa de Molina de Segura son: Cofrad&iacute,a de la Entrada Triunfal de Jes&uacute,s en Jerusal&eacute,n (Domingo de Ramos), Cofrad&iacute,a de Mar&iacute,a Sant&iacute,sima del Rosario y la Resurrecci&oacute,n, Cofrad&iacute,a del Santo Entierro y Cofrad&iacute,a del Sant&iacute,simo Cristo de las Penas.</p>;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/recurso-1-6294-1p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/recurso-1-6294-4p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/recurso-1-6294-3p_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/recurso-1-6294-2p_g.jpg;;;;;;;;;;;;;
5431;Semana Santa de Orihuela;;;Orihuela;ORIHUELA;Tel.: 96 530 46 45;;orihuelaturistica@orihuela.es;www.orihuelaturistica.es;;;;Silencio. Largas hileras de cofrades ataviados con hábitos capuchinos con las cabezas cubiertas portando múltiples faroles hacen de la Semana Santa de Orihuela una fiesta única. Declarada de <strong>Interés Turístico Internacional,</strong> la Semana Santa de Orihuela destaca por la procesión del Jueves Santo, la noche del Santísimo Cristo del Silencio. A partir de las once de la noche se apaga todo el alumbrado público y en las vías desfilan penitentes en silencio y solo alumbrados por la luz de los faroles. El respeto a esta manifestación de pasión es otra de las notas características de la noche, junto al <strong>'Canto de la Pasión',</strong> una tradición que perdura desde el siglo XVI.<br>El <strong>Sábado Santo se escenifica el Santo Entierro de Cristo,</strong> una procesión de luto oficial en la que participa el gobierno municipal y el 'Caballero Honorífico', cargo que se nombra anualmente y que quien lo ostenta porta el pendón negro con el lema de la ciudad. Además, este mismo día desfila el paso más antiguo de la Semana Santa oriolana: 'El Triunfo de la Cruz', también denominado <strong>'La Diablesa'.</strong> Se trata de una cruz sobre la tierra que es flanqueada por un esqueleto y por un diablo con pechos. <br>¿Sabes lo que es <strong>la 'Centuria Romana'</strong>? Pues en estas fiestas lo descubrirás, sobre todo cuando veas a un grupo de soldados cerrando las procesiones. Pero no es lo único que hacen, pues cuando acaba la procesión y al ritmo del llamado 'caracol' (cornetes y tambores), protagonizan un desfile en círculo muy singular. <br>Colores, olores, espectacularidad y sonidos hacen de la Semana Santa de Orihuela algo único. La experiencia y el ambiente que se respira en la ciudad merece la pena vivirlos, al menos, una vez en la vida. <br>;Interés Turístico Internacional;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/recurso-1-5431-1_g.jpg;;;;;;;;;;;;;;;;
6539;Semana Santa de Pliego;;30176;Pliego;PLIEGO;968666321;;pliego@pliego.org;www.pliego.org;;;;<p>Los actos para conmemorar la pasi&oacute,n, muerte y resurrecci&oacute,n de Jes&uacute,s, organizados por la Junta Central del Cabildo de Cofrad&iacute,as, se suceden a partir de la Cuaresma. Entre los actos tradicionales de este municipio destaca la &ldquo,Procesi&oacute,n de las Palmeras&rdquo, de Domingo de Ramos, en la que balcones y ventanas se engalanan con ramas de palma o la visita a los &ldquo,monumentos&rdquo, de la Iglesia en Viernes Santo, la &ldquo,Procesi&oacute,n del Santo Entierro&rdquo, en este d&iacute,a tambi&eacute,n sobresale por la belleza de las tallas de S&aacute,nchez Lozano.</p><p>&nbsp,</p><p>En la actualidad Pliego cuenta con cinco cofrad&iacute,as religiosas, que remontan su origen al siglo XV como las del Sant&iacute,simo Sacramento y la de las &Aacute,nimas. Posteriormente se unir&iacute,an a las anteriores la de Nuestra Se&ntilde,ora de los Remedios, la del Rosario y de los &Aacute,ngeles.</p>;;;;;;;;;;;;;;;;;;
6211;Semana Santa de Puerto Lumbreras;casco urbano;30890;Puerto Lumbreras;;968436153;;oficinadeturismo@puertolumbreras.es;;;;;<p>http://www.puertolumbreras.es/ayuntamiento/semana-santa/</p>;;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/recurso-1-6211-1p_g.jpg;;;;;;;;;;;;;;;;
480;Semana Santa de San Pedro del Pinatar en el Mar Menor;;;San Pedro del Pinatar;;;;;;;;;<p>El Mar Menor celebra su Semana Santa con procesiones de sabor marinero en la pedan&iacute,a costera de Lo Pag&aacute,n y en San Pedro del Pinatar.</p><p>Antes de 1951 era un acto de participaci&oacute,n espont&aacute,nea del pueblo. Por la ma&ntilde,ana ten&iacute,an lugar los usos lit&uacute,rgicos de la &eacute,poca y por la tarde el pueblo acud&iacute,a a pasear a hombros las im&aacute,genes de la Pasi&oacute,n, que seg&uacute,n sus devociones, se agrupaban en torno al trono de su preferencia.</p><p>Fue a partir de este a&ntilde,o cuando empiezan a constituirse las Cofrad&iacute,as. La pionera fue la de San Juan Evangelista, formada por un grupo juvenil. Al mismo tiempo otro grupo constitu&iacute,a la del Santo Sepulcro. M&aacute,s tarde siguieron otras, como la Virgen de los Dolores y Jes&uacute,s Nazareno.</p><p>En la actualidad son muchos los pinatarenses que participan en estas procesiones manteniendo la tradici&oacute,n de estas fiestas populares.<br /><br /><a href='http://www.murciaturistica.es/es/semana_santa_san_pedro' target='_blank' title=' Semana Santa de San Pedro'>M&aacute,s Informaci&oacute,n de la Semana Santa de San Pedro </a><br /><br /><a href='http://www.murciaturistica.es/es/semana_santa/' target='_blank' title='Especial de Semana Santa región de Murcia'>Todo sobre la Semana Santa en la Regi&oacute,n de Murcia </a></p>;Interés Turístico Regional;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/FIESTAS_1_480_243_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/FIESTAS_1_480_244_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/FIESTAS_1_480_247_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/FIESTAS_1_480_246_g.jpg;http://www.murciaturistica.es/webs/murciaturistica/fotos/1/fiestas/FIESTAS_1_480_245_g.jpg;;;;;;;;;;;;
